Time,Source,Destination,Protocol,Length,Hw_src,HW_dst
1638200140.2077773,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200140.2080026,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200140.4563277,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200140.4766507,fe80::959c:ea15:566e:872,ff02::1:2,DHCPv6,155,8c:ec:4b:80:7e:c7,33:33:00:01:00:02
1638200140.5547116,10.102.204.113,10.102.204.255,UDP,86,b8:ca:3a:76:b8:af,ff:ff:ff:ff:ff:ff
1638200140.990066,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200140.9990952,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200141.1093087,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200141.1704879,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200141.3836887,fe80::79dd:c8d5:7974:d72a,ff02::c,SSDP,185,40:a8:f0:3d:42:4f,33:33:00:00:00:0c
1638200141.7326956,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200142.0904284,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200142.348384,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200142.3483841,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200142.475227,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200142.5912876,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200142.7327387,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200142.902295,10.102.204.44,255.255.255.255,UDP,82,f4:93:9f:f4:ac:14,ff:ff:ff:ff:ff:ff
1638200142.9907534,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200142.9987977,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200143.1124578,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200143.5467353,Crestron_2e:67:d7,Broadcast,ARP,60,00:10:7f:2e:67:d7,ff:ff:ff:ff:ff:ff
1638200143.6054232,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200143.877217,Cisco-Li_b9:6e:07,Broadcast,ARP,60,98:fc:11:b9:6e:07,ff:ff:ff:ff:ff:ff
1638200144.0247324,Cisco_6c:7b:5f,Broadcast,ARP,60,3c:13:cc:6c:7b:5f,ff:ff:ff:ff:ff:ff
1638200144.1698933,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200144.3967817,fe80::79dd:c8d5:7974:d72a,ff02::c,SSDP,185,40:a8:f0:3d:42:4f,33:33:00:00:00:0c
1638200144.4317672,10.102.204.104,255.255.255.255,UDP,82,b8:ca:3a:b0:82:5d,ff:ff:ff:ff:ff:ff
1638200144.4862425,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200144.4862428,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200144.5228016,fe80::a577:8c80:acc3:fb88,ff02::1:2,DHCPv6,150,64:51:06:45:cb:f2,33:33:00:01:00:02
1638200144.6116831,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200144.6493552,10.102.204.45,131.94.7.220,DNS,85,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6499872,131.94.7.220,10.102.204.45,DNS,101,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.650749,10.102.204.45,172.217.2.196,UDP,1292,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6510496,10.102.204.45,172.217.2.196,UDP,121,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.651296,10.102.204.45,172.217.2.196,UDP,486,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6712196,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.6716828,172.217.2.196,10.102.204.45,UDP,664,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.6716828,172.217.2.196,10.102.204.45,UDP,68,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.671918,10.102.204.45,172.217.2.196,UDP,121,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6720285,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6784403,172.217.2.196,10.102.204.45,UDP,146,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.6784408,172.217.2.196,10.102.204.45,UDP,67,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.6787395,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.6932077,10.102.204.45,172.217.2.196,UDP,152,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.700169,172.217.2.196,10.102.204.45,UDP,71,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7040615,172.217.2.196,10.102.204.45,UDP,1288,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7040615,172.217.2.196,10.102.204.45,UDP,509,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7041564,172.217.2.196,10.102.204.45,UDP,186,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7043705,10.102.204.45,172.217.2.196,UDP,77,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.704466,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7246237,10.102.204.45,172.217.2.196,UDP,164,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.731506,172.217.2.196,10.102.204.45,UDP,69,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7327259,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200144.7331903,172.217.2.196,10.102.204.45,UDP,206,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7333586,172.217.2.196,10.102.204.45,UDP,227,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7334328,10.102.204.45,172.217.2.196,UDP,77,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7388663,10.102.204.45,172.217.2.196,UDP,128,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7455628,172.217.2.196,10.102.204.45,UDP,69,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7711475,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7795408,172.217.2.196,10.102.204.45,UDP,123,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.779818,10.102.204.45,172.217.2.196,UDP,77,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7799509,172.217.2.196,10.102.204.45,UDP,278,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7952073,172.217.2.196,10.102.204.45,UDP,1288,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7952075,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7952075,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7952075,172.217.2.196,10.102.204.45,UDP,1162,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7954676,10.102.204.45,172.217.2.196,UDP,77,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7955463,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7958524,172.217.2.196,10.102.204.45,UDP,199,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7965877,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.7978108,172.217.2.196,10.102.204.45,UDP,1287,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978108,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978108,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.797811,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978616,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978616,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978616,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.7978616,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.797916,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.797948,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.798016,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.798068,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.798118,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8010085,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010087,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010087,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010087,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010564,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010564,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010564,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010566,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8010569,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.801102,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011022,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011022,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011024,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011515,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011515,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011515,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8011675,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8012297,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8012848,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8013349,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8014028,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.801455,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.801505,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.801566,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8026998,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8027,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8027,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8027,172.217.2.196,10.102.204.45,UDP,1292,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8027616,172.217.2.196,10.102.204.45,UDP,646,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200144.8028193,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8028836,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.8029416,10.102.204.45,172.217.2.196,UDP,75,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200144.9994414,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200145.006383,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200145.1156237,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200145.5591948,10.102.204.113,10.102.204.255,UDP,86,b8:ca:3a:76:b8:af,ff:ff:ff:ff:ff:ff
1638200145.6069102,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200145.68902,10.102.204.55,255.255.255.255,DB-LSP-DISC,187,8c:ec:4b:54:55:44,ff:ff:ff:ff:ff:ff
1638200145.6896353,10.102.204.55,10.102.204.255,DB-LSP-DISC,187,8c:ec:4b:54:55:44,ff:ff:ff:ff:ff:ff
1638200145.7328503,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200145.8939514,10.102.204.72,255.255.255.255,UDP,82,94:c6:91:8d:3a:d1,ff:ff:ff:ff:ff:ff
1638200145.9122524,10.102.204.88,255.255.255.255,TiVoConnect,209,08:36:c9:72:39:8d,ff:ff:ff:ff:ff:ff
1638200146.123949,HewlettP_20:a4:08,Broadcast,ARP,60,a0:d3:c1:20:a4:08,ff:ff:ff:ff:ff:ff
1638200146.3219335,fe80::ac2b:2a79:a357:20e7,ff02::1:2,DHCPv6,155,3c:d9:2b:73:07:dd,33:33:00:01:00:02
1638200146.6201105,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200146.6201108,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200146.745038,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200146.9083178,10.102.204.44,10.102.204.255,UDP,82,f4:93:9f:f4:ac:14,ff:ff:ff:ff:ff:ff
1638200147.0004272,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200147.018758,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200147.0400245,Cisco_6c:7b:5f,Broadcast,ARP,60,3c:13:cc:6c:7b:5f,ff:ff:ff:ff:ff:ff
1638200147.1110709,HewlettP_20:a4:08,Broadcast,ARP,60,a0:d3:c1:20:a4:08,ff:ff:ff:ff:ff:ff
1638200147.1187637,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200147.3991766,fe80::79dd:c8d5:7974:d72a,ff02::c,SSDP,185,40:a8:f0:3d:42:4f,33:33:00:00:00:0c
1638200148.0816891,10.102.204.92,255.255.255.255,DB-LSP-DISC,212,18:66:da:2b:35:e4,ff:ff:ff:ff:ff:ff
1638200148.0819044,10.102.204.92,10.102.204.255,DB-LSP-DISC,212,18:66:da:2b:35:e4,ff:ff:ff:ff:ff:ff
1638200148.11047,HewlettP_20:a4:08,Broadcast,ARP,60,a0:d3:c1:20:a4:08,ff:ff:ff:ff:ff:ff
1638200148.1709137,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200148.437613,10.102.204.104,10.102.204.255,UDP,82,b8:ca:3a:b0:82:5d,ff:ff:ff:ff:ff:ff
1638200148.636062,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200148.6360624,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200148.7328093,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200148.7626495,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200149.0001602,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200149.0258162,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200149.1219194,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200149.241878,Cisco_d8:d4:f9,Cisco_d8:d4:f9,LOOP,60,a4:53:0e:d8:d4:f9,a4:53:0e:d8:d4:f9
1638200149.5322068,34.120.186.93,10.102.204.45,TLSv1.2,93,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200149.5333104,10.102.204.45,34.120.186.93,TLSv1.2,97,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200149.5397832,34.120.186.93,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200149.7333612,fe80::9016:9d03:5075:b2b8,ff02::1:ffc2:ccf2,ICMPv6,86,c8:cb:b8:0f:2c:2b,33:33:ff:c2:cc:f2
1638200149.9066565,10.102.204.72,10.102.204.255,UDP,82,94:c6:91:8d:3a:d1,ff:ff:ff:ff:ff:ff
1638200150.0970464,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200150.2121205,10.102.204.45,169.60.90.37,TCP,78,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200150.2427356,169.60.90.37,10.102.204.45,TCP,78,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200150.2427917,10.102.204.45,169.60.90.37,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200150.5634418,10.102.204.113,10.102.204.255,UDP,86,b8:ca:3a:76:b8:af,ff:ff:ff:ff:ff:ff
1638200150.605291,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200150.762019,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200150.762019,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200150.8858852,10.102.204.132,255.255.255.255,GVCP,60,9c:7b:ef:2c:30:26,ff:ff:ff:ff:ff:ff
1638200151.0012388,Cisco_d8:d4:f9,PVST+,STP,64,a4:53:0e:d8:d4:f9,01:00:0c:cc:cc:cd
1638200151.0371585,10.102.204.59,255.255.255.255,UDP,65,40:a8:f0:3d:42:4f,ff:ff:ff:ff:ff:ff
1638200151.0459032,Cisco_6c:7b:5f,Broadcast,ARP,60,3c:13:cc:6c:7b:5f,ff:ff:ff:ff:ff:ff
1638200151.1251235,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200151.1632192,10.102.204.157,255.255.255.255,DB-LSP-DISC,174,c4:34:6b:7b:1d:35,ff:ff:ff:ff:ff:ff
1638200151.1655672,10.102.204.157,10.102.204.255,DB-LSP-DISC,174,c4:34:6b:7b:1d:35,ff:ff:ff:ff:ff:ff
1638200151.617875,10.102.204.87,224.0.0.251,MDNS,88,f8:b1:56:d5:39:fb,01:00:5e:00:00:fb
1638200152.2175136,10.102.204.45,54.146.56.57,TLSv1.2,154,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2175887,10.102.204.45,54.146.56.57,TLSv1.2,112,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.217621,10.102.204.45,54.146.56.57,TLSv1.2,182,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.22765,10.102.204.45,131.94.7.220,DNS,96,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2474012,54.146.56.57,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.247466,54.146.56.57,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.247466,54.146.56.57,10.102.204.45,TLSv1.2,112,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2474904,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.25167,54.146.56.57,10.102.204.45,TLSv1.2,303,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.25167,54.146.56.57,10.102.204.45,TLSv1.2,104,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2517092,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2517226,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2574017,131.94.7.220,10.102.204.45,DNS,146,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.25805,10.102.204.45,40.115.22.134,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2584193,10.102.204.45,54.146.56.57,TLSv1.2,158,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2584453,10.102.204.45,54.146.56.57,TLSv1.2,562,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2585351,10.102.204.45,54.146.56.57,TLSv1.2,157,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2585588,10.102.204.45,54.146.56.57,TLSv1.2,203,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2883143,54.146.56.57,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2884858,54.146.56.57,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2921393,54.146.56.57,10.102.204.45,TLSv1.2,411,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2921393,54.146.56.57,10.102.204.45,TLSv1.2,104,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2922688,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2967496,54.146.56.57,10.102.204.45,TLSv1.2,4082,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2967975,54.146.56.57,10.102.204.45,TLSv1.2,4186,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2968514,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.2969527,54.146.56.57,10.102.204.45,TLSv1.2,3419,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.2970707,10.102.204.45,54.146.56.57,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.3688643,40.115.22.134,10.102.204.45,TCP,74,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.368919,10.102.204.45,40.115.22.134,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.369208,10.102.204.45,40.115.22.134,TLSv1.2,583,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.3962712,10.102.204.45,131.94.7.220,DNS,85,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.39672,131.94.7.220,10.102.204.45,DNS,213,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.397155,10.102.204.45,50.112.221.239,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.428815,10.102.204.45,131.94.7.220,DNS,80,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.4293075,131.94.7.220,10.102.204.45,DNS,96,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.4297,10.102.204.45,35.188.42.15,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.4683237,35.188.42.15,10.102.204.45,TCP,74,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200152.4683836,10.102.204.45,35.188.42.15,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.4685445,10.102.204.45,35.188.42.15,TLSv1.2,583,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200152.4802728,50.112.221.239,10.102.204.45,TCP,74,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
