"Time","Source","Destination","Protocol","Length","Hw_src","HW_dst"
"1624229213.736843105","192.168.1.120","95.168.216.7","TLSv1.2","117","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229213.737552819","192.168.1.120","95.168.216.7","TLSv1.2","727","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229213.873850923","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229213.875117352","95.168.216.7","192.168.1.120","TLSv1.2","224","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229213.875177166","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229213.881511499","192.168.1.120","95.168.216.7","TLSv1.2","187","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229213.881798144","192.168.1.120","95.168.216.7","TLSv1.2","138","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.017878066","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.021597078","95.168.216.7","192.168.1.120","TLSv1.2","153","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.021655707","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.022636732","95.168.216.7","192.168.1.120","TLSv1.2","437","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.022692213","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.320144415","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.365116036","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.365293608","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.405326121","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.555315975","192.168.1.120","142.250.64.238","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.555443011","192.168.1.120","142.250.64.137","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.555458752","192.168.1.120","172.217.2.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.555463659","192.168.1.120","172.217.3.132","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.555468566","192.168.1.120","142.250.64.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.558449031","142.250.64.238","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.558810064","142.250.64.193","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.559108579","142.250.64.137","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.559152764","172.217.2.193","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.559169597","172.217.3.132","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.559296892","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.568372285","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229214.605319019","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229214.615308310","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.685280016","192.168.1.120","172.217.15.206","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.688223112","142.250.64.246","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688257982","192.168.1.120","142.250.64.246","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.688390425","142.250.64.246","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688409147","192.168.1.120","142.250.64.246","TCP","78","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.688557849","142.250.64.246","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688573145","192.168.1.120","142.250.64.246","TCP","78","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.688686236","Tp-LinkT_6d:75:c6","Raspberr_67:66:4b","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688708958","Raspberr_67:66:4b","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.688854401","172.217.8.129","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688876604","142.250.64.246","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.688892104","192.168.1.120","142.250.64.246","TCP","78","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.689150786","192.168.1.120","142.250.64.246","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.689455635","192.168.1.120","172.217.8.129","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.690816100","172.217.15.206","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.691445834","142.250.64.246","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.691470074","192.168.1.120","142.250.64.246","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229219.691770997","172.217.8.129","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229219.691790052","192.168.1.120","172.217.8.129","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229220.456050762","172.217.1.99","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229220.457270489","192.168.1.120","172.217.1.99","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229220.459590092","172.217.1.99","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229220.459708016","192.168.1.120","172.217.1.99","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229220.735123646","142.250.64.163","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229220.735488438","192.168.1.120","142.250.64.163","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229220.737671746","142.250.64.163","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229220.737706153","192.168.1.120","142.250.64.163","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229221.043773818","172.217.15.205","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229221.044127406","192.168.1.120","172.217.15.205","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229221.046605508","172.217.15.205","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229221.046637044","192.168.1.120","172.217.15.205","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229221.446015212","95.168.216.7","192.168.1.120","TLSv1.2","437","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229221.446145266","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.226048805","142.250.64.238","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.226442449","192.168.1.120","142.250.64.238","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.228494851","142.250.64.238","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.228528425","192.168.1.120","142.250.64.238","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.265427333","142.250.64.137","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.265455203","192.168.1.120","142.250.64.137","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.265737089","192.168.1.120","142.250.64.137","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.267791232","142.250.64.137","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.267822195","192.168.1.120","142.250.64.137","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.327197233","172.217.3.132","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.327474637","192.168.1.120","172.217.3.132","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229222.329506502","172.217.3.132","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229222.329534595","192.168.1.120","172.217.3.132","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229223.091715759","172.217.2.193","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229223.092073292","192.168.1.120","172.217.2.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229223.094195657","172.217.2.193","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229223.094236971","192.168.1.120","172.217.2.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229223.258641302","142.250.64.193","192.168.1.120","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229223.258690302","192.168.1.120","142.250.64.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229223.258994465","192.168.1.120","142.250.64.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229223.261303346","142.250.64.193","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229223.261334660","192.168.1.120","142.250.64.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229224.795273311","192.168.1.120","172.217.2.193","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229224.797385435","172.217.2.193","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.800965828","192.168.1.120","172.67.202.47","TLSv1.2","142","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.804979597","192.168.1.120","172.67.202.47","TLSv1.2","93","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.812637102","172.67.202.47","192.168.1.120","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.813741719","172.67.202.47","192.168.1.120","TLSv1.2","93","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.813803478","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.853346044","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.853441562","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.853691781","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.853733040","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.854240904","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.854440106","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.854629826","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.854657881","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.854674566","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.854694640","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856144383","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856230437","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856262122","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856289196","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856320936","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856340547","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856357732","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856379973","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856395880","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856416768","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.856430620","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.856455638","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857140890","172.67.202.47","192.168.1.120","TLSv1.2","400","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857189500","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857219130","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857239796","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857255926","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857275407","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857291221","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857310888","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857326591","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857344776","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.857360406","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.857378498","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858102897","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858161397","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858182434","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858202859","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858217285","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858235081","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858249099","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858269433","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858283469","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858303043","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.858317025","172.67.202.47","192.168.1.120","TLSv1.2","1076","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.858334728","192.168.1.120","172.67.202.47","TCP","54","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.867543049","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.867620955","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.867873471","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.867905545","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869018939","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869088790","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869110161","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869130271","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869144808","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869165345","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869179382","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869209270","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869223196","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869242492","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869256233","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869276307","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869290658","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869314084","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869327917","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869347399","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869361269","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869381046","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.869394935","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.869414676","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870547181","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870622680","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870642550","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870663087","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870677383","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870696939","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870710883","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870730142","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870744031","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870764623","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870778419","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870798067","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870811789","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870834326","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870848455","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870867807","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870881585","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870900307","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.870914029","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.870932214","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.871874796","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.871942239","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.871964109","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.871989146","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872003627","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872023812","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872037942","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872057145","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872071090","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872089941","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872103682","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872122404","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872136237","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872155996","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.872171126","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.872190218","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873303409","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873375593","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873395612","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873419426","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873433519","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873455370","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873469888","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873492166","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873506147","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873526703","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873540628","172.67.202.47","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873560647","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873574517","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624229227.873595128","192.168.1.120","172.67.202.47","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624229227.873608813","172.67.202.47","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
